"","daySeries","meanAbun","meanInf","meanVac"
"1527",1527,564.9046,2e-04,107.0328
"1528",1528,564.8712,0,106.8756
"1529",1529,564.8786,0,106.7236
"1530",1530,564.9232,0,106.571
"1531",1531,564.8964,0,106.4142
"1532",1532,564.9288,0,106.2586
"1533",1533,564.9482,0,106.104
"1534",1534,564.9124,0,105.9514
"1535",1535,564.9518,0,105.8036
"1536",1536,564.9488,0,105.6552
"1537",1537,564.9754,2e-04,105.5056
"1538",1538,565.0346,2e-04,105.3546
"1539",1539,565.032,4e-04,105.203
"1540",1540,565.0412,0.001,105.0474
"1541",1541,565.0648,0.0014,104.8936
"1542",1542,565.0964,0.0022,104.7534
"1543",1543,565.1074,0.0022,104.604
"1544",1544,565.0988,0.002,104.4598
"1545",1545,565.0736,0.0018,104.3102
"1546",1546,565.085,0.0012,104.1624
"1547",1547,565.0748,0.001,104.0104
"1548",1548,565.1112,8e-04,103.854
"1549",1549,565.1384,4e-04,103.7058
"1550",1550,565.1562,2e-04,103.556
"1551",1551,565.1774,2e-04,103.409
"1552",1552,565.2136,0,111.4866
"1553",1553,565.2186,0,120.2898
"1554",1554,565.199,0,130.0716
"1555",1555,565.2564,0,141.0372
"1556",1556,565.285,0,153.1672
"1557",1557,565.2328,0,166.6662
"1558",1558,565.2358,0,181.265
"1559",1559,565.2366,0,193.338
"1560",1560,565.2496,0,198.9124
"1561",1561,565.2944,0,202.5278
"1562",1562,565.3064,0,206.2616
"1563",1563,565.2772,0,210.1528
"1564",1564,565.297,0,214.2702
"1565",1565,565.3026,2e-04,218.6124
"1566",1566,565.3316,6e-04,223.1976
"1567",1567,565.33,0.0012,227.9832
"1568",1568,565.3398,0.0012,233.011
"1569",1569,565.3124,0.0014,238.264
"1570",1570,565.3198,0.0014,243.806
"1571",1571,565.281,0.001,249.6478
"1572",1572,565.3066,0.001,255.8054
"1573",1573,565.331,6e-04,262.1534
"1574",1574,565.3216,2e-04,268.6096
"1575",1575,565.3012,0,274.9796
"1576",1576,565.3016,0,280.9358
"1577",1577,565.3134,0,286.0996
"1578",1578,565.3196,0,290.3346
"1579",1579,565.3366,0,293.9438
"1580",1580,565.3674,0,297.2052
"1581",1581,565.387,0,296.6234
"1582",1582,565.4636,0,296.0634
"1583",1583,565.4524,0,295.4912
"1584",1584,565.464,0,294.904
"1585",1585,565.4524,0,294.3214
"1586",1586,565.4602,0,293.7406
"1587",1587,565.4686,0,293.1676
"1588",1588,565.4938,0,292.5718
"1589",1589,565.4864,2e-04,292.0026
"1590",1590,565.5184,4e-04,291.4352
"1591",1591,565.52,4e-04,290.8832
"1592",1592,565.4892,8e-04,290.322
"1593",1593,565.5084,6e-04,289.7486
"1594",1594,565.5216,4e-04,289.1938
"1595",1595,565.4788,8e-04,288.626
"1596",1596,565.4768,6e-04,288.104
"1597",1597,565.4702,6e-04,287.5466
"1598",1598,565.4822,6e-04,287.0172
"1599",1599,565.469,2e-04,286.471
"1600",1600,565.4648,0,285.9358
"1601",1601,565.516,0,285.4234
"1602",1602,565.558,0,284.8922
"1603",1603,565.5296,0,284.3496
"1604",1604,565.5424,0,283.8298
"1605",1605,565.6092,0,283.3076
"1606",1606,565.5888,0,282.7616
"1607",1607,565.5972,0,282.2516
"1608",1608,565.617,0,281.7234
"1609",1609,565.6512,0,281.2232
"1610",1610,565.6042,0,280.7016
"1611",1611,565.606,0,280.183
"1612",1612,565.5918,0,279.6534
"1613",1613,565.5912,0,279.1446
"1614",1614,565.5518,2e-04,278.6134
"1615",1615,565.5378,2e-04,278.0978
"1616",1616,565.5464,2e-04,277.6002
"1617",1617,565.561,4e-04,277.0894
"1618",1618,565.6206,4e-04,276.6028
"1619",1619,565.6014,6e-04,276.0992
"1620",1620,565.6064,6e-04,275.596
"1621",1621,565.5924,6e-04,275.0852
"1622",1622,565.5878,4e-04,274.5832
"1623",1623,565.609,2e-04,274.099
"1624",1624,565.5968,2e-04,273.6018
"1625",1625,565.6434,0,273.115
"1626",1626,565.6094,0,272.637
"1627",1627,565.6308,0,272.1424
"1628",1628,565.66,0,271.653
"1629",1629,565.684,0,271.1724
"1630",1630,565.6758,0,270.6852
"1631",1631,565.6532,0,270.1916
"1632",1632,565.6646,0,269.705
"1633",1633,565.668,0,269.2282
"1634",1634,565.6974,0,268.7524
"1635",1635,565.7422,0,268.2676
"1636",1636,565.804,0,267.8066
"1637",1637,565.8296,2e-04,267.35
"1638",1638,565.8658,2e-04,266.886
"1639",1639,565.8904,4e-04,266.4298
"1640",1640,565.8782,6e-04,265.9428
"1641",1641,565.8896,4e-04,265.484
"1642",1642,565.8614,6e-04,265.0128
"1643",1643,565.8546,4e-04,264.5442
"1644",1644,565.8634,2e-04,264.1026
"1645",1645,565.8624,2e-04,263.6398
"1646",1646,565.8878,0,263.19
"1647",1647,565.8792,0,262.744
"1648",1648,565.903,0,262.29
"1649",1649,565.9024,0,261.8492
"1650",1650,565.9128,0,261.4046
"1651",1651,565.9924,0,260.9764
"1652",1652,565.9894,0,260.532
"1653",1653,565.9604,0,260.0936
"1654",1654,565.9796,0,259.6644
"1655",1655,565.9754,0,259.2216
"1656",1656,565.977,0,258.7994
"1657",1657,565.999,0,258.3636
"1658",1658,566.0728,0,257.9426
"1659",1659,566.1098,0,257.5146
"1660",1660,566.0964,0,257.089
"1661",1661,566.0946,0,256.6718
"1662",1662,566.1798,2e-04,256.2596
"1663",1663,566.1084,4e-04,255.8244
"1664",1664,566.1348,4e-04,255.4066
"1665",1665,566.168,4e-04,254.9894
"1666",1666,566.2246,2e-04,254.5682
"1667",1667,566.239,0,254.1548
"1668",1668,566.2332,0,253.727
"1669",1669,566.2122,0,253.3016
"1670",1670,566.2218,0,252.89
"1671",1671,566.2238,0,252.471
"1672",1672,566.1886,0,252.0516
"1673",1673,566.1684,0,251.6212
"1674",1674,566.196,0,251.2108
"1675",1675,566.2276,0,250.8112
"1676",1676,566.222,0,250.3988
"1677",1677,566.2322,0,249.993
"1678",1678,566.1806,0,249.5936
"1679",1679,566.1856,0,249.1932
"1680",1680,566.1582,0,248.7936
"1681",1681,566.1332,0,248.3888
"1682",1682,566.139,0,248.0014
"1683",1683,566.1752,0,247.5958
"1684",1684,566.1854,0,247.186
"1685",1685,566.1414,0,246.7938
"1686",1686,566.1658,0,246.3998
"1687",1687,566.1188,0,245.9994
"1688",1688,566.1122,0,245.596
"1689",1689,566.1986,0,245.2142
"1690",1690,566.1854,0,244.8106
"1691",1691,566.202,0,244.425
"1692",1692,566.1808,0,244.0184
"1693",1693,566.2014,0,243.6342
"1694",1694,566.2286,0,243.2432
"1695",1695,566.2342,0,242.855
"1696",1696,566.2744,0,242.4742
"1697",1697,566.255,0,242.0796
"1698",1698,566.2826,0,241.6938
"1699",1699,566.271,0,241.2954
"1700",1700,566.2792,0,240.9066
"1701",1701,566.273,0,240.5262
"1702",1702,566.2722,0,240.1356
"1703",1703,566.249,0,239.7396
"1704",1704,566.2432,0,239.3504
"1705",1705,566.2098,0,238.9684
"1706",1706,566.2204,0,238.5874
"1707",1707,566.2254,0,238.1972
"1708",1708,566.2534,0,237.8064
"1709",1709,566.268,0,237.428
"1710",1710,566.2508,0,237.0438
"1711",1711,566.2818,0,236.6734
"1712",1712,566.3038,0,236.3008
"1713",1713,566.2702,0,235.9092
"1714",1714,566.2524,0,235.5254
"1715",1715,566.2268,0,235.1466
"1716",1716,566.2414,0,234.7868
"1717",1717,566.257,0,234.4186
"1718",1718,566.2662,0,234.0334
"1719",1719,566.2826,0,233.6636
"1720",1720,566.2784,0,233.2862
"1721",1721,566.2616,0,232.9246
"1722",1722,566.2732,0,232.55
"1723",1723,566.2806,0,232.1696
"1724",1724,566.2748,0,231.7802
"1725",1725,566.2966,0,231.4374
"1726",1726,566.2852,0,231.0576
"1727",1727,566.2558,0,230.6794
"1728",1728,566.2894,0,230.318
"1729",1729,566.267,0,229.9536
"1730",1730,566.3096,0,229.5984
"1731",1731,566.3294,0,229.2492
"1732",1732,566.337,0,228.8912
"1733",1733,566.3604,0,228.521
"1734",1734,566.3348,0,228.1678
"1735",1735,566.3302,0,227.8138
"1736",1736,566.333,0,227.4388
"1737",1737,566.3444,0,227.0782
"1738",1738,566.3626,0,226.7152
"1739",1739,566.4162,0,226.374
"1740",1740,566.4432,0,226.0008
"1741",1741,566.4504,0,225.6328
"1742",1742,566.4494,0,225.2788
"1743",1743,566.4306,0,224.916
"1744",1744,566.4168,0,224.5678
"1745",1745,566.4038,0,224.206
"1746",1746,566.4118,0,223.8568
"1747",1747,566.4136,0,223.5074
"1748",1748,566.3956,0,223.156
"1749",1749,566.3602,0,222.7932
"1750",1750,566.3856,0,222.4406
"1751",1751,566.4006,0,222.0794
"1752",1752,566.3918,0,221.7208
"1753",1753,566.3962,0,221.382
"1754",1754,566.4212,0,221.0444
"1755",1755,566.4464,0,220.7028
"1756",1756,566.432,0,220.36
"1757",1757,566.4514,0,220.028
"1758",1758,566.409,0,219.6812
"1759",1759,566.428,0,219.3446
"1760",1760,566.4116,0,219.0044
"1761",1761,566.3764,0,218.6674
"1762",1762,566.3504,0,218.3202
"1763",1763,566.367,0,217.9744
"1764",1764,566.337,0,217.6418
"1765",1765,566.3442,0,217.298
"1766",1766,566.3798,0,216.9792
"1767",1767,566.4026,0,216.663
"1768",1768,566.436,0,216.3254
"1769",1769,566.414,0,215.9966
"1770",1770,566.4796,0,215.655
"1771",1771,566.47,0,215.3124
"1772",1772,566.4644,0,214.9886
"1773",1773,566.5058,0,214.6486
"1774",1774,566.4578,0,214.3246
"1775",1775,566.4648,0,213.9894
"1776",1776,566.4246,0,213.655
"1777",1777,566.469,0,213.3308
"1778",1778,566.416,0,212.9944
"1779",1779,566.465,0,212.6716
"1780",1780,566.4692,0,212.3378
"1781",1781,566.4894,0,212.0124
"1782",1782,566.496,0,211.6842
"1783",1783,566.4902,0,211.366
"1784",1784,566.5024,0,211.0428
"1785",1785,566.5438,0,210.7386
"1786",1786,566.5178,0,210.4118
"1787",1787,566.5842,0,210.1088
"1788",1788,566.5398,0,209.79
"1789",1789,566.552,0,209.4672
"1790",1790,566.5468,0,209.1582
"1791",1791,566.5786,0,208.8438
"1792",1792,566.578,0,208.5322
"1793",1793,566.5656,0,208.2216
"1794",1794,566.5728,0,207.9104
"1795",1795,566.5616,0,207.5858
"1796",1796,566.558,0,207.2752
"1797",1797,566.5334,0,206.9612
"1798",1798,566.533,0,206.6524
"1799",1799,566.4768,0,206.3288
"1800",1800,566.4984,0,206.0056
"1801",1801,566.495,0,205.699
"1802",1802,566.5168,0,205.383
"1803",1803,566.53,0,205.064
"1804",1804,566.5388,0,204.7524
"1805",1805,566.537,0,204.4264
"1806",1806,566.5354,0,204.1088
"1807",1807,566.5676,0,203.7982
"1808",1808,566.556,0,203.485
"1809",1809,566.594,0,203.1868
"1810",1810,566.5946,0,202.8764
"1811",1811,566.5918,0,202.5698
"1812",1812,566.5578,0,202.2698
"1813",1813,566.5414,0,201.977
"1814",1814,566.5554,0,201.6694
"1815",1815,566.5968,0,201.3654
"1816",1816,566.5926,0,201.0608
"1817",1817,566.5606,0,200.7606
"1818",1818,566.5434,0,200.4486
"1819",1819,566.5382,0,200.141
"1820",1820,566.5368,0,199.8242
"1821",1821,566.4894,0,199.52
"1822",1822,566.468,0,199.2158
"1823",1823,566.46,0,198.921
"1824",1824,566.4898,0,198.6178
"1825",1825,566.5018,0,198.328
