"","daySeries","meanAbun","meanInf","meanVac"
"1807",1807,563.174,0,230.966
"1808",1808,563.244,0,230.612
"1809",1809,563.282,0,230.27
"1810",1810,563.284,0,229.93
"1811",1811,563.308,0,229.6
"1812",1812,563.302,0,229.272
"1813",1813,563.456,0,228.946
"1814",1814,563.632,0,228.644
"1815",1815,563.42,0,228.274
"1816",1816,563.398,0,227.918
"1817",1817,563.36,0,227.57
"1818",1818,563.196,0,227.26
"1819",1819,563.162,0,226.92
"1820",1820,563.01,0,226.574
"1821",1821,562.884,0,226.24
"1822",1822,563.168,0,225.93
"1823",1823,563.096,0,225.558
"1824",1824,563.048,0,225.202
"1825",1825,563.052,0,224.85
